21:06:09.978 [main] INFO  com.hcl.gim.baseutil.BaseTest - 
22:12:01.802 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
22:12:01.803 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - HR Partner Manual popup is displayed
22:12:01.803 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Validate Close button on HCL Banner is clickable
22:12:01.948 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Clicked on : Close button on HCL Banner
22:12:02.027 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
22:12:02.033 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Role: Employee
22:12:02.034 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Wait for Pending for Approval tab
22:12:02.166 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Validate Pending for Approval tab is clickable
22:12:02.824 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Clicked on : Pending for Approval tab
22:12:02.879 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Pending Action Page is displayed, url= https://staging.myhcl.com/GIM/Home/PendingActions, title= PendingActions
22:12:03.163 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - List of all claims that need approval is displayed under ES2 OnSite
22:12:04.506 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Wait for Action Refer back icon
22:12:04.574 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Validate Action Refer back icon is clickable
22:12:04.706 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Clicked on : Action Refer back icon
22:12:04.707 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Wait for Refer Back Remarks text box
22:12:05.371 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Enter the value into Refer Back Remarks text box
22:12:05.528 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Approved typed into Refer Back Remarks text box
22:12:05.589 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Refer back pop up is displayed
22:12:05.589 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Validate Submit button on Refer Back pop up is clickable
22:12:05.728 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Clicked on : Submit button on Refer Back pop up
22:12:06.320 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Claim requests has been successfully Referred Back Toast message is displayed
22:12:12.538 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Claim is removed from Pending action page 
22:12:12.719 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Able to mouse over on Profile
22:12:12.720 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Wait for Logout button
22:12:13.344 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Validate Logout button is clickable
22:12:13.501 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Clicked on : Logout button
22:12:14.053 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Wait for Yes button
22:12:14.156 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Validate Yes button is clickable
22:12:14.396 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Clicked on : Yes button
22:12:14.397 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Wait for Log In
22:12:14.556 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Expected text : Log in. is matching with the : Log in. text in the application 
22:12:14.556 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Logged out from the Account
22:12:14.618 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Expected text : Log in. is matching with the : Log in. text in the application 
22:12:14.618 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Log In page is displayed
22:12:14.618 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Enter the value into User Id text box
22:12:14.797 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - 51575273 typed into User Id text box
22:12:14.797 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Enter the value into Password text box
22:12:14.947 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - GIM@123# typed into Password text box
22:12:14.948 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Validate Login button is clickable
22:12:15.889 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Clicked on : Login button
22:12:16.499 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - LOB HR-Log in is successfull
22:12:16.560 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
22:12:16.560 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - HR Partner Manual popup is displayed
22:12:16.560 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Validate Close button on HCL Banner is clickable
22:12:16.684 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Clicked on : Close button on HCL Banner
22:12:16.756 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
22:12:16.760 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Role: Employee
22:12:16.761 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Validate LOB HR Initiate On Behalf Of Employee button is clickable
22:12:17.384 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Clicked on : LOB HR Initiate On Behalf Of Employee button
22:12:17.453 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Initiate Claim page is displayed, url= https://staging.myhcl.com/GIM/HRPartner/InitiateClaim, title= InitiateClaim
22:12:17.614 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Able to mouse over on Menu
22:12:17.615 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Wait for Previous Records link
22:12:18.902 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Home link is displayed
22:12:18.965 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Previous Records link is displayed
22:12:18.965 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Validate Previous Records link is clickable
22:12:19.554 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Clicked on : Previous Records link
22:12:19.617 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Previous Records Page is displayed, url= https://staging.myhcl.com/GIM/Home/PreviousRecords, title= Previous Records
22:12:19.705 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Wait for Reject Status text
22:12:19.845 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Expected text : Rejected by ES Level -2 is matching with the : Rejected by ES Level -2 text in the application 
22:12:19.846 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0013 - Rejected by ES Level -2 status is displayed
22:12:25.355 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Chrome Browser is launched
22:12:25.748 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Expected text : Log in. is matching with the : Log in. text in the application 
22:12:25.748 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Log In page is displayed
22:12:25.748 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Enter the value into User Id text box
22:12:25.982 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - 51575273 typed into User Id text box
22:12:25.982 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Enter the value into Password text box
22:12:26.160 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - GIM@123# typed into Password text box
22:12:26.160 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Validate Login button is clickable
22:12:27.198 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Clicked on : Login button
22:12:27.823 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - LOB HR-Log in is successfull
22:12:27.893 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
22:12:27.894 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - HR Partner Manual popup is displayed
22:12:27.894 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Validate Close button on HCL Banner is clickable
22:12:28.029 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Clicked on : Close button on HCL Banner
22:12:28.114 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
22:12:28.121 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Role: Employee
22:12:28.121 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Validate LOB HR Initiate On Behalf Of Employee button is clickable
22:12:28.741 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Clicked on : LOB HR Initiate On Behalf Of Employee button
22:12:28.796 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Initiate Claim page is displayed, url= https://staging.myhcl.com/GIM/HRPartner/InitiateClaim, title= InitiateClaim
22:12:28.802 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Wait for Select Claim type Drop down
22:12:28.931 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Validate Select Claim type Drop down is clickable
22:12:29.375 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Clicked on : Select Claim type Drop down
22:12:29.733 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - List of all Claim types from the Drop down is displayed.
22:12:29.751 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Wait for Client Bonus/Reward/Incentive
22:12:29.982 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Able to mouse over on  Client Bonus/Reward/Incentive
22:12:30.233 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Clicked on : Client Bonus/Reward/Incentive
22:12:30.271 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Able to select Client Bonus/Reward/Incentive from the Dropdown and default selection is Copy & Paste 
22:12:30.358 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Expected text : Client Bonus/Reward/Incentive is matching with the : Client Bonus/Reward/Incentive text in the application 
22:12:30.359 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Client Bonus/Reward/Incentive is selected and default selection is Copy & Paste
22:12:30.368 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Scroll up
22:12:30.411 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Scroll up
22:12:30.460 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Wait for Excel Upload Radio Button
22:12:30.537 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Validate Excel Upload Radio Button is clickable
22:12:30.655 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Clicked on : Excel Upload Radio Button
22:12:30.706 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Excel Upload option is selected
22:12:30.706 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Wait for Excel Back button
22:12:30.843 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Validate Excel Back button is clickable
22:12:31.349 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Clicked on : Excel Back button
22:12:31.405 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0014 - Initiate Claim page is displayed, url= https://staging.myhcl.com/GIM/HRPartner/InitiateClaim, title= InitiateClaim
22:12:36.224 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Chrome Browser is launched
22:12:36.633 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Expected text : Log in. is matching with the : Log in. text in the application 
22:12:36.633 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Log In page is displayed
22:12:36.633 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Enter the value into User Id text box
22:12:36.847 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - 51575273 typed into User Id text box
22:12:36.847 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Enter the value into Password text box
22:12:37.010 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - GIM@123# typed into Password text box
22:12:37.011 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Validate Login button is clickable
22:12:38.056 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Clicked on : Login button
22:12:38.668 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - LOB HR-Log in is successfull
22:12:38.729 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
22:12:38.730 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - HR Partner Manual popup is displayed
22:12:38.730 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Validate Close button on HCL Banner is clickable
22:12:38.852 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Clicked on : Close button on HCL Banner
22:12:38.928 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
22:12:38.933 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Role: Employee
22:12:38.933 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Validate LOB HR Initiate On Behalf Of Employee button is clickable
22:12:39.590 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Clicked on : LOB HR Initiate On Behalf Of Employee button
22:12:39.638 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Initiate Claim page is displayed, url= https://staging.myhcl.com/GIM/HRPartner/InitiateClaim, title= InitiateClaim
22:12:39.643 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Wait for Select Claim type Drop down
22:12:39.776 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Validate Select Claim type Drop down is clickable
22:12:40.193 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Clicked on : Select Claim type Drop down
22:12:41.094 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - List of all Claim types from the Drop down is displayed.
22:12:41.118 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Wait for Client Bonus/Reward/Incentive
22:12:41.387 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Able to mouse over on  Client Bonus/Reward/Incentive
22:12:41.622 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Clicked on : Client Bonus/Reward/Incentive
22:12:41.651 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Able to select Client Bonus/Reward/Incentive from the Dropdown and default selection is Copy & Paste 
22:12:41.695 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Expected text : Client Bonus/Reward/Incentive is matching with the : Client Bonus/Reward/Incentive text in the application 
22:12:41.696 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Client Bonus/Reward/Incentive is selected and default selection is Copy & Paste
22:12:41.703 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Scroll up
22:12:41.767 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Scroll up
22:12:41.808 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Wait for Excel Upload Radio Button
22:12:41.877 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Validate Excel Upload Radio Button is clickable
22:12:41.956 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Clicked on : Excel Upload Radio Button
22:12:42.001 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Excel Upload option is selected
22:12:42.001 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Wait for Download Form Template Link
22:12:42.108 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Validate Download Form Template Link is clickable
22:12:42.229 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Clicked on : Download Form Template Link
22:12:42.277 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - New File Created:489a198a-a1a5-4f8d-8d2e-f4197ea996dc.tmp
22:12:42.335 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - New File Created:Claim (33).xlsx.crdownload
22:12:42.429 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - New File Created:Claim (33).xlsx
22:12:42.429 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Downloaded file found with extension .xlsx. File name is Claim (33).xlsx
22:12:42.931 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Downloaded document name is Claim (33).xlsx
22:12:42.931 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Template with Filename Claim (33).xlsx downloaded successfully
22:12:42.962 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - [51830901, 12, 5290, 1003, CR, 09/11/2019, 09/12/2019, Test5]
22:12:51.004 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Wait for Upload Template Link
22:12:51.177 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Validate Upload Template Link is clickable
22:12:51.346 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Clicked on : Upload Template Link
22:12:58.376 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Wait for Excel Upload Document Link
22:12:58.520 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Validate Excel Upload Document Link is clickable
22:12:58.682 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Clicked on : Excel Upload Document Link
22:13:05.844 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Expected text : Sample(PDF).pdf is matching with the : Sample(PDF).pdf text in the application 
22:13:05.847 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Sample(PDF).pdf file is uploaded
22:13:05.847 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Wait for Excel Clear Button
22:13:05.973 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Validate Excel Clear Button is clickable
22:13:06.130 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Clicked on : Excel Clear Button
22:13:06.204 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Upload Template is reset
22:13:06.265 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0015 - Upload or Drag and Drop Your Files Here is reset
22:13:11.064 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Chrome Browser is launched
22:13:11.439 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Expected text : Log in. is matching with the : Log in. text in the application 
22:13:11.439 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Log In page is displayed
22:13:11.439 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Enter the value into User Id text box
22:13:11.629 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - 51575273 typed into User Id text box
22:13:11.629 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Enter the value into Password text box
22:13:11.778 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - GIM@123# typed into Password text box
22:13:11.779 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Validate Login button is clickable
22:13:12.756 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Clicked on : Login button
22:13:13.370 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - LOB HR-Log in is successfull
22:13:13.429 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
22:13:13.429 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - HR Partner Manual popup is displayed
22:13:13.429 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Validate Close button on HCL Banner is clickable
22:13:13.558 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Clicked on : Close button on HCL Banner
22:13:13.653 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
22:13:13.658 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Role: Employee
22:13:13.659 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Validate LOB HR Initiate On Behalf Of Employee button is clickable
22:13:14.226 [main] INFO  com.hcl.gim.testscripts.clientbonus_reward_incentive.TYSS_GIM_CBRI_0016 - Clicked on : LOB HR Initiate On Behalf Of Employee button
