20:39:03.956 [main] INFO  com.hcl.gim.baseutil.BaseTest - 
20:42:44.678 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Yes button
20:42:44.678 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for Log In
20:42:45.372 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Expected text : Log in. is matching with the : Log in. text in the application 
20:42:45.372 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Logged out from the Account
20:42:45.430 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Expected text : Log in. is matching with the : Log in. text in the application 
20:42:45.431 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Log In page is displayed
20:42:45.431 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Enter the value into User Id text box
20:42:45.596 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - 40151093 typed into User Id text box
20:42:45.596 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Enter the value into Password text box
20:42:45.761 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - GIM@123# typed into Password text box
20:42:45.761 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate Login button is clickable
20:42:46.984 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Login button
20:42:47.605 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - GEO HR RM-Log in is successfull
20:42:47.666 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
20:42:47.667 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - HR Partner Manual popup is displayed
20:42:47.667 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate Close button on HCL Banner is clickable
20:42:47.798 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Close button on HCL Banner
20:42:47.890 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
20:42:47.896 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Role: Employee
20:42:47.896 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for Pending for Approval tab
20:42:48.026 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate Pending for Approval tab is clickable
20:42:48.964 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Pending for Approval tab
20:42:49.033 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Pending Action Page is displayed, url= https://staging.myhcl.com/GIM/Home/PendingActions, title= PendingActions
20:42:49.306 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - List of all claims that need approval is displayed under GEO HR RM
20:42:49.828 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for History link
20:42:49.908 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate History link is clickable
20:42:50.023 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : History link
20:42:50.041 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for History text
20:42:50.981 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Expected text : History is present in : History (Claim Number : 2) text in the application
20:42:50.981 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - History pop up is displayed
20:42:51.116 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Expected history is matching with the actual history in the application
20:42:51.116 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for Close button in History pop up
20:42:51.236 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate Close button in History pop up is clickable
20:42:51.359 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Close button in History pop up
20:42:51.384 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for View documents icon
20:42:51.462 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate View documents icon is clickable
20:42:51.678 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : View documents icon
20:42:51.733 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Document link is displayed
20:42:51.743 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate Document link is clickable
20:42:51.887 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Document link
20:42:51.912 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - New File Created:SampleDOCX.docx.crdownload
20:42:52.096 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - New File Created:SampleDOCX.docx
20:42:52.096 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Downloaded file found with extension docx. File name is SampleDOCX.docx
20:42:52.597 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - SampleDOCX.docx file succesfully downloaded
20:42:52.612 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for Particular claim check box
20:42:52.807 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Particular claim check box is selected
20:42:52.807 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for Refer back button
20:42:52.953 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate Refer back button is clickable
20:42:53.111 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Refer back button
20:42:53.111 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for Refer Back Remarks text box
20:42:53.752 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Enter the value into Refer Back Remarks text box
20:42:53.914 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Rejected typed into Refer Back Remarks text box
20:42:53.977 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Refer back pop up is displayed
20:42:53.977 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate Submit button on Refer Back pop up is clickable
20:42:54.153 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Submit button on Refer Back pop up
20:42:55.822 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Claim requests has been successfully Referred Back Toast message is displayed
20:43:02.085 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Claim is removed from Pending action page 
20:43:02.250 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Able to mouse over on Profile
20:43:02.251 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for Logout button
20:43:02.890 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate Logout button is clickable
20:43:03.030 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Logout button
20:43:03.585 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for Yes button
20:43:03.695 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate Yes button is clickable
20:43:03.951 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Yes button
20:43:03.951 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for Log In
20:43:04.113 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Expected text : Log in. is matching with the : Log in. text in the application 
20:43:04.114 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Logged out from the Account
20:43:04.167 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Expected text : Log in. is matching with the : Log in. text in the application 
20:43:04.167 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Log In page is displayed
20:43:04.167 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Enter the value into User Id text box
20:43:04.314 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - 40136083 typed into User Id text box
20:43:04.314 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Enter the value into Password text box
20:43:04.468 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - GIM@123# typed into Password text box
20:43:04.468 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate Login button is clickable
20:43:05.430 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Login button
20:43:06.036 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - GEO HR-Log in is successfull
20:43:06.095 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
20:43:06.096 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - HR Partner Manual popup is displayed
20:43:06.096 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate Close button on HCL Banner is clickable
20:43:06.216 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Close button on HCL Banner
20:43:06.288 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
20:43:06.293 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Role: Employee
20:43:06.293 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate Geo HR Initiate On Behalf Of Employee button is clickable
20:43:06.882 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Geo HR Initiate On Behalf Of Employee button
20:43:06.951 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Initiate Claim page is displayed, url= https://staging.myhcl.com/GIM/HRPartner/InitiateClaim, title= InitiateClaim
20:43:07.112 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Able to mouse over on Menu
20:43:07.112 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for Previous Records link
20:43:08.343 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Home link is displayed
20:43:08.397 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Previous Records link is displayed
20:43:08.397 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Validate Previous Records link is clickable
20:43:10.825 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Clicked on : Previous Records link
20:43:10.896 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Previous Records Page is displayed, url= https://staging.myhcl.com/GIM/Home/PreviousRecords, title= Previous Records
20:43:12.618 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Wait for Reject Status text
20:43:12.735 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Expected text : Rejected by GEO HR RM is matching with the : Rejected by GEO HR RM text in the application 
20:43:12.736 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0006 - Rejected by GEO HR RM status is displayed
20:43:18.731 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Chrome Browser is launched
20:43:19.253 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Expected text : Log in. is matching with the : Log in. text in the application 
20:43:19.253 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Log In page is displayed
20:43:19.253 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Enter the value into User Id text box
20:43:19.417 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - 40136083 typed into User Id text box
20:43:19.418 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Enter the value into Password text box
20:43:19.574 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - GIM@123# typed into Password text box
20:43:19.575 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Validate Login button is clickable
20:43:20.595 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Clicked on : Login button
20:43:21.209 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - GEO HR-Log in is successfull
20:43:21.273 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
20:43:21.273 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - HR Partner Manual popup is displayed
20:43:21.274 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Validate Close button on HCL Banner is clickable
20:43:21.408 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Clicked on : Close button on HCL Banner
20:43:21.499 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
20:43:21.504 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Role: Employee
20:43:21.504 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Validate Geo HR Initiate On Behalf Of Employee button is clickable
20:43:22.175 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Clicked on : Geo HR Initiate On Behalf Of Employee button
20:43:22.233 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Initiate Claim page is displayed, url= https://staging.myhcl.com/GIM/HRPartner/InitiateClaim, title= InitiateClaim
20:43:22.237 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Wait for Select Claim type Drop down
20:43:22.356 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Validate Select Claim type Drop down is clickable
20:43:22.823 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Clicked on : Select Claim type Drop down
20:43:23.649 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - List of all Claim types from the Drop down is displayed.
20:43:23.663 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Wait for Car parking Deduction
20:43:23.869 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Able to mouse over on  Car parking Deduction
20:43:24.070 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Clicked on : Car parking Deduction
20:43:24.110 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Able to select Car parking Deduction from the Dropdown and default selection is Copy & Paste 
20:43:24.205 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Expected text : Car parking Deduction is matching with the : Car parking Deduction text in the application 
20:43:24.205 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Car parking Deduction is selected and default selection is Copy & Paste
20:43:24.214 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Scroll up
20:43:24.258 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Scroll up
20:43:24.307 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Wait for Excel Upload Radio Button
20:43:24.388 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Validate Excel Upload Radio Button is clickable
20:43:24.482 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Clicked on : Excel Upload Radio Button
20:43:24.529 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Excel Upload option is selected
20:43:24.529 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Wait for Download Form Template Link
20:43:24.632 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Validate Download Form Template Link is clickable
20:43:24.752 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Clicked on : Download Form Template Link
20:43:24.794 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - New File Created:4e8d5cf6-3aac-46f0-926c-1210c4039f4b.tmp
20:43:24.852 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - New File Created:Claim (5).xlsx.crdownload
20:43:25.070 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - New File Created:Claim (5).xlsx
20:43:25.070 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Downloaded file found with extension .xlsx. File name is Claim (5).xlsx
20:43:25.571 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Downloaded document name is Claim (5).xlsx
20:43:25.571 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0007 - Template with Filename Claim (5).xlsx downloaded successfully
20:43:31.883 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Chrome Browser is launched
20:43:32.277 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Expected text : Log in. is matching with the : Log in. text in the application 
20:43:32.278 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Log In page is displayed
20:43:32.278 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Enter the value into User Id text box
20:43:32.443 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - 40136083 typed into User Id text box
20:43:32.443 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Enter the value into Password text box
20:43:32.602 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - GIM@123# typed into Password text box
20:43:32.603 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Validate Login button is clickable
20:43:33.675 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Clicked on : Login button
20:43:34.314 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - GEO HR-Log in is successfull
20:43:34.395 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
20:43:34.395 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - HR Partner Manual popup is displayed
20:43:34.395 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Validate Close button on HCL Banner is clickable
20:43:34.551 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Clicked on : Close button on HCL Banner
20:43:34.667 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
20:43:34.680 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Role: Employee
20:43:34.680 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Validate Geo HR Initiate On Behalf Of Employee button is clickable
20:43:35.284 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Clicked on : Geo HR Initiate On Behalf Of Employee button
20:43:35.342 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Initiate Claim page is displayed, url= https://staging.myhcl.com/GIM/HRPartner/InitiateClaim, title= InitiateClaim
20:43:35.347 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Wait for Select Claim type Drop down
20:43:35.492 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Validate Select Claim type Drop down is clickable
20:43:35.914 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Clicked on : Select Claim type Drop down
20:43:36.762 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - List of all Claim types from the Drop down is displayed.
20:43:36.776 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Wait for Car parking Deduction
20:43:36.987 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Able to mouse over on  Car parking Deduction
20:43:37.173 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Clicked on : Car parking Deduction
20:43:37.203 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Able to select Car parking Deduction from the Dropdown and default selection is Copy & Paste 
20:43:37.259 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Expected text : Car parking Deduction is matching with the : Car parking Deduction text in the application 
20:43:37.259 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Car parking Deduction is selected and default selection is Copy & Paste
20:43:37.266 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Scroll up
20:43:37.337 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Scroll up
20:43:37.380 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Wait for Excel Upload Radio Button
20:43:37.455 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Validate Excel Upload Radio Button is clickable
20:43:37.543 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Clicked on : Excel Upload Radio Button
20:43:37.591 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Excel Upload option is selected
20:43:37.591 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Wait for Download Form Template Link
20:43:37.698 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Validate Download Form Template Link is clickable
20:43:37.817 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Clicked on : Download Form Template Link
20:43:37.858 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - New File Created:345d6276-0f6b-4ada-8e2f-8671a06f05c6.tmp
20:43:37.921 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - New File Created:Claim (6).xlsx.crdownload
20:43:38.134 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - New File Created:Claim (6).xlsx
20:43:38.135 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Downloaded file found with extension .xlsx. File name is Claim (6).xlsx
20:43:38.636 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Downloaded document name is Claim (6).xlsx
20:43:38.636 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Template with Filename Claim (6).xlsx downloaded successfully
20:43:38.799 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - [51810093, 37, 4060, 5886, 6/27/19, 8/23/19, M, 3, Remarks 6]
20:43:46.839 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Wait for Upload Template Link
20:43:46.972 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Validate Upload Template Link is clickable
20:43:47.133 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Clicked on : Upload Template Link
20:43:54.135 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Wait for Excel Upload Document Link
20:43:54.269 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Validate Excel Upload Document Link is clickable
20:43:54.405 [main] INFO  com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - Clicked on : Excel Upload Document Link
20:44:11.474 [main] ERROR com.hcl.gim.testscripts.car_parking_deduction.TYSS_GIM_CPD_0008 - no such element: Unable to locate element: {"method":"xpath","selector":"(//div[@class='dz-filename']/span)[2]"}
  (Session info: chrome=88.0.4324.190)
