05:12:50.629 [main] INFO  com.hcl.gim.baseutil.BaseTest - 
05:14:24.199 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Pending for Approval tab is clickable
05:14:25.188 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Pending for Approval tab
05:14:25.249 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Pending Action Page is displayed, url= https://staging.myhcl.com/GIM/Home/PendingActions, title= PendingActions
05:14:25.537 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - List of all claims that need approval is displayed under ES2 OnSite
05:14:25.781 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Claim ID : 150 link is clickable
05:14:25.887 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Claim ID : 150 link
05:14:25.901 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Approve or Refer Back Remark text field
05:14:27.188 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into Approve or Refer Back Remark text field
05:14:27.350 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Test1 typed into Approve or Refer Back Remark text field
05:14:27.359 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Approve button in Claim ID pop up
05:14:27.470 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Approve button in Claim ID pop up is clickable
05:14:27.619 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Approve button in Claim ID pop up
05:14:28.249 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : Are you sure you want to proceed? is matching with the : Are you sure you want to proceed? text in the application 
05:14:28.250 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Are you sure you want to proceed message is displayed
05:14:30.250 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Yes button
05:14:30.369 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Yes button is clickable
05:14:30.513 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Yes button
05:14:31.541 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Claim requests has been successfully approved toast message is displayed
05:14:38.602 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Claim is removed from the Pending Actions page and moved to next level for approval
05:14:38.799 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Able to mouse over on Profile
05:14:38.800 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Logout button
05:14:39.434 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Logout button is clickable
05:14:39.629 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Logout button
05:14:40.191 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Yes button
05:14:40.310 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Yes button is clickable
05:14:40.559 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Yes button
05:14:40.560 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Log In
05:14:40.787 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : Log in. is matching with the : Log in. text in the application 
05:14:40.787 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Logged out from the Account
05:14:40.860 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : Log in. is matching with the : Log in. text in the application 
05:14:40.860 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Log In page is displayed
05:14:40.860 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into User Id text box
05:14:41.075 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - 40136083 typed into User Id text box
05:14:41.075 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Enter the value into Password text box
05:14:41.239 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - GIM@123# typed into Password text box
05:14:41.239 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Login button is clickable
05:14:45.508 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Login button
05:14:46.116 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - GEO HR-Log in is successfull
05:14:46.172 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
05:14:46.173 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - HR Partner Manual popup is displayed
05:14:46.173 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Close button on HCL Banner is clickable
05:14:46.299 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Close button on HCL Banner
05:14:46.378 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
05:14:46.386 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Role: Employee
05:14:46.387 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Geo HR Initiate On Behalf Of Employee button is clickable
05:14:47.107 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Geo HR Initiate On Behalf Of Employee button
05:14:47.159 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Initiate Claim page is displayed, url= https://staging.myhcl.com/GIM/HRPartner/InitiateClaim, title= InitiateClaim
05:14:47.322 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Able to mouse over on Menu
05:14:47.323 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Previous Records link
05:14:48.598 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Home link is displayed
05:14:48.661 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Previous Records link is displayed
05:14:48.661 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Validate Previous Records link is clickable
05:14:49.417 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Clicked on : Previous Records link
05:14:49.481 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Previous Records Page is displayed, url= https://staging.myhcl.com/GIM/Home/PreviousRecords, title= Previous Records
05:14:57.664 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Wait for Approve Status text
05:14:57.804 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Expected text : Pushed into iRem is matching with the : Pushed into iRem text in the application 
05:14:57.804 [main] INFO  com.hcl.gim.testscripts.exgratia_language_allowance.TYSS_GIM_ELA_0016 - Pushed into iRem status is displayed
05:15:03.336 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Chrome Browser is launched
05:15:03.836 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Expected text : Log in. is matching with the : Log in. text in the application 
05:15:03.836 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Log In page is displayed
05:15:03.836 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Enter the value into User Id text box
05:15:04.075 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - 51575273 typed into User Id text box
05:15:04.076 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Enter the value into Password text box
05:15:04.259 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - GIM@123# typed into Password text box
05:15:04.259 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Validate Login button is clickable
05:15:07.397 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Clicked on : Login button
05:15:08.016 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - LOB HR-Log in is successfull
05:15:08.083 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
05:15:08.083 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - HR Partner Manual popup is displayed
05:15:08.083 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Validate Close button on HCL Banner is clickable
05:15:08.228 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Clicked on : Close button on HCL Banner
05:15:08.329 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
05:15:08.335 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Role: Employee
05:15:08.336 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Validate LOB HR Initiate On Behalf Of Employee button is clickable
05:15:09.230 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Clicked on : LOB HR Initiate On Behalf Of Employee button
05:15:09.277 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Initiate Claim page is displayed, url= https://staging.myhcl.com/GIM/HRPartner/InitiateClaim, title= InitiateClaim
05:15:09.281 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Wait for Select Claim type Drop down
05:15:09.390 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Validate Select Claim type Drop down is clickable
05:15:09.852 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Clicked on : Select Claim type Drop down
05:15:10.148 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - List of all Claim types from the Drop down is displayed.
05:15:10.163 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Wait for HCL Jewels
05:15:10.375 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Able to mouse over on  HCL Jewels
05:15:10.609 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Clicked on : HCL Jewels
05:15:10.645 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Able to select HCL Jewels from the Dropdown and default selection is Copy & Paste 
05:15:10.733 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Expected text : HCL Jewels is matching with the : HCL Jewels text in the application 
05:15:10.733 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - HCL Jewels is selected and default selection is Copy & Paste
05:15:10.742 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Scroll up
05:15:10.809 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Scroll up
05:15:10.872 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Wait for Through the Form Radio Button
05:15:10.976 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Validate Through the Form Radio Button is clickable
05:15:11.073 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Clicked on : Through the Form Radio Button
05:15:11.126 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Through the Form option is selected
05:15:11.126 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Wait for Through Form Back button
05:15:11.268 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Validate Through Form Back button is clickable
05:15:11.794 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Clicked on : Through Form Back button
05:15:11.830 [main] INFO  com.hcl.gim.testscripts.hcl_jewels.TYSS_GIM_HJ_0020 - Initiate Claim page is displayed, url= https://staging.myhcl.com/GIM/HRPartner/InitiateClaim, title= InitiateClaim
05:15:16.807 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Chrome Browser is launched
05:15:17.344 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Expected text : Log in. is matching with the : Log in. text in the application 
05:15:17.344 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Log In page is displayed
05:15:17.344 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Enter the value into User Id text box
05:15:17.570 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - 40136083 typed into User Id text box
05:15:17.570 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Enter the value into Password text box
05:15:17.735 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - GIM@123# typed into Password text box
05:15:17.735 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Validate Login button is clickable
05:15:18.865 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Clicked on : Login button
05:15:19.468 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - GEO HR-Log in is successfull
05:15:19.526 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
05:15:19.526 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - HR Partner Manual popup is displayed
05:15:19.526 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Validate Close button on HCL Banner is clickable
05:15:19.658 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Clicked on : Close button on HCL Banner
05:15:19.734 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
05:15:19.740 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Role: Employee
05:15:19.740 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Validate Geo HR Initiate On Behalf Of Employee button is clickable
05:15:20.352 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Clicked on : Geo HR Initiate On Behalf Of Employee button
05:15:20.405 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Initiate Claim page is displayed, url= https://staging.myhcl.com/GIM/HRPartner/InitiateClaim, title= InitiateClaim
05:15:20.409 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Wait for Select Claim type Drop down
05:15:20.524 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Validate Select Claim type Drop down is clickable
05:15:21.003 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Clicked on : Select Claim type Drop down
05:15:21.757 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - List of all Claim types from the Drop down is displayed.
05:15:21.762 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Wait for Ikahya safety bonus( client-seriti/elango)
05:15:22.029 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Able to mouse over on  Ikahya safety bonus( client-seriti/elango)
05:15:22.260 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Clicked on : Ikahya safety bonus( client-seriti/elango)
05:15:22.294 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Able to select Ikahya safety bonus( client-seriti/elango) from the Dropdown and default selection is Copy & Paste 
05:15:22.356 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Expected text : Ikahya safety bonus( client-seriti/elango) is matching with the : Ikahya safety bonus( client-seriti/elango) text in the application 
05:15:22.356 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Ikahya safety bonus( client-seriti/elango) is selected and default selection is Copy & Paste
05:15:22.365 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Scroll up
05:15:22.974 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Scroll up
05:15:23.011 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Wait for Excel Upload Radio Button
05:15:23.136 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Validate Excel Upload Radio Button is clickable
05:15:23.282 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Clicked on : Excel Upload Radio Button
05:15:23.324 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Excel Upload option is selected
05:15:23.324 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Wait for Download Form Template Link
05:15:23.442 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Validate Download Form Template Link is clickable
05:15:23.562 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Clicked on : Download Form Template Link
05:15:23.864 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - New File Created:a88db163-f50f-4e6f-b5bd-15c0f2dde3a6.tmp
05:15:23.921 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - New File Created:Claim.xlsx.crdownload
05:15:24.039 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - New File Created:Claim.xlsx
05:15:24.039 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Downloaded file found with extension .xlsx. File name is Claim.xlsx
05:15:24.541 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Downloaded document name is Claim.xlsx
05:15:24.541 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Template with Filename Claim.xlsx downloaded successfully
05:15:24.762 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - [51400641, 16, 4270, 125, 2/13/2019  , 7/13/2019  , R2, 3, Test1]
05:15:32.826 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Wait for Upload Template Link
05:15:32.985 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Validate Upload Template Link is clickable
05:15:33.152 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Clicked on : Upload Template Link
05:15:40.183 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Wait for Excel Upload Document Link
05:15:40.357 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Validate Excel Upload Document Link is clickable
05:15:40.536 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Clicked on : Excel Upload Document Link
05:15:47.653 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Expected text : Sample(PDF).pdf is matching with the : Sample(PDF).pdf text in the application 
05:15:47.653 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Sample(PDF).pdf file is uploaded
05:15:47.654 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Wait for Excel Upload Button
05:15:47.764 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Validate Excel Upload Button is clickable
05:15:47.955 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Clicked on : Excel Upload Button
05:15:54.383 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Expected text : Are you sure you want to proceed? is matching with the : Are you sure you want to proceed? text in the application 
05:15:54.383 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Are you sure you want to proceed Dialog box is displayed
05:15:54.383 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Wait for Yes Button
05:15:56.490 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Validate Yes Button is clickable
05:15:56.612 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Clicked on : Yes Button
05:16:37.769 [main] ERROR com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_014 - Expected condition failed: waiting for visibility of Proxy element for: DefaultElementLocator 'By.xpath: //div[text()='Data has been saved successfully.']' (tried for 30 second(s) with 500 milliseconds interval)
05:16:43.702 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Chrome Browser is launched
05:16:44.260 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Expected text : Log in. is matching with the : Log in. text in the application 
05:16:44.260 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Log In page is displayed
05:16:44.260 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Enter the value into User Id text box
05:16:44.485 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - 40136083 typed into User Id text box
05:16:44.485 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Enter the value into Password text box
05:16:44.641 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - GIM@123# typed into Password text box
05:16:44.641 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Validate Login button is clickable
05:16:49.168 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Clicked on : Login button
05:16:49.778 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - GEO HR-Log in is successfull
05:16:49.834 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Expected text : HR Partner Manual is matching with the : HR Partner Manual text in the application 
05:16:49.834 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - HR Partner Manual popup is displayed
05:16:49.834 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Validate Close button on HCL Banner is clickable
05:16:49.960 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Clicked on : Close button on HCL Banner
05:16:50.045 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Home page is displayed, url= https://staging.myhcl.com/GIM/Home/Index, title= Home Page
05:16:50.050 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Role: Employee
05:16:50.050 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Validate Geo HR Initiate On Behalf Of Employee button is clickable
05:16:50.701 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Clicked on : Geo HR Initiate On Behalf Of Employee button
05:16:50.756 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Initiate Claim page is displayed, url= https://staging.myhcl.com/GIM/HRPartner/InitiateClaim, title= InitiateClaim
05:16:50.761 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Wait for Select Claim type Drop down
05:16:50.876 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Validate Select Claim type Drop down is clickable
05:16:51.351 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Clicked on : Select Claim type Drop down
05:16:52.102 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - List of all Claim types from the Drop down is displayed.
05:16:52.108 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Wait for Ikahya safety bonus( client-seriti/elango)
05:16:52.362 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Able to mouse over on  Ikahya safety bonus( client-seriti/elango)
05:16:52.609 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Clicked on : Ikahya safety bonus( client-seriti/elango)
05:16:52.638 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Able to select Ikahya safety bonus( client-seriti/elango) from the Dropdown and default selection is Copy & Paste 
05:16:52.688 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Expected text : Ikahya safety bonus( client-seriti/elango) is matching with the : Ikahya safety bonus( client-seriti/elango) text in the application 
05:16:52.689 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Ikahya safety bonus( client-seriti/elango) is selected and default selection is Copy & Paste
05:16:52.695 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Scroll up
05:16:52.789 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Scroll up
05:16:52.831 [main] INFO  com.hcl.gim.testscripts.ikhaya.TYSS_GIM_ISB_018 - Wait for Through the Form Radio Button
